t,incu5_med,incu5_lower,incu5_upper,incu5_smc_med,incu5_smc_lower,incu5_smc_upper
2363,3.3817378348685687e-4,9.596308327082847e-5,0.001010003190587798,3.229921195033697e-4,9.301444526829691e-5,9.562205403129231e-4
2364,3.313448899793263e-4,9.445434332362628e-5,0.0010146259468723192,3.169099528775961e-4,9.108334580688918e-5,9.595949158217147e-4
2365,3.2148473849676133e-4,9.200914500443057e-5,0.0010188533103500678,3.0983414324173964e-4,8.877928836552091e-5,9.672436388454397e-4
2366,3.120860429357293e-4,9.008693235589327e-5,0.001028070299408106,3.005737745941074e-4,8.723211324988021e-5,9.777027843750003e-4
2367,3.0315163451148094e-4,8.828749128615991e-5,0.0010392904878062416,2.9174311372422927e-4,8.532005596483262e-5,9.872141164399754e-4
2368,2.9522317277280236e-4,8.663945104120724e-5,0.0010496831052211016,2.8372526609341637e-4,8.355800837125536e-5,9.966186752018557e-4
2369,2.946028933650445e-4,8.400091934167562e-5,0.0010591716455221796,2.8421196235148846e-4,8.140510349308849e-5,0.0010039805705620677
2370,2.937411004686716e-4,7.989709265074128e-5,0.0010676064482160203,2.845867660071643e-4,7.765395220689998e-5,0.0010122395077254483
2371,2.941454731236245e-4,7.735542849107892e-5,0.001075138806668292,2.8460428957513594e-4,7.476031525709689e-5,0.0010180949947023194
2372,2.9422900915717607e-4,7.211826103494006e-5,0.0010814629261016546,2.851514439450223e-4,6.96917422216179e-5,0.0010236849960602165
2373,2.9418533319302046e-4,6.923305117703453e-5,0.0010861464212772584,2.847390745620321e-4,6.715551893223074e-5,0.0010275492274942804
2374,2.9498970388265334e-4,6.415409666781931e-5,0.0010898331838163381,2.853128869598118e-4,6.142467370494765e-5,0.0010307070053974746
2375,2.9389180598045475e-4,6.180014034621382e-5,0.001090353696267769,2.847581908903459e-4,6.041270600933561e-5,0.0010310013074910972
2376,2.955002794792969e-4,5.8335791220798836e-5,0.0010902142190118448,2.8503463358206695e-4,5.6239782997153824e-5,0.0010305418298400303
2377,2.9380154899624837e-4,5.670485577180765e-5,0.0010854525419850154,2.853653917708904e-4,5.496533397821737e-5,0.0010264872845781154
2378,2.9531254221349036e-4,5.465496568444221e-5,0.001079791116104482,2.8393128597303097e-4,5.30930849963644e-5,0.0010201830242529738
2379,2.944116606320877e-4,5.384532006618681e-5,0.0010691966831352612,2.8511455382761956e-4,5.1968443669884876e-5,0.0010116285630104992
2380,2.914618744050282e-4,5.331536282958318e-5,0.0010572268538607593,2.817594451706964e-4,5.1784016715733104e-5,9.98286028864819e-4
2381,2.94664618976985e-4,5.246686529283249e-5,0.0010467465698652538,2.846491007356902e-4,5.1190491648267883e-5,9.893597822068704e-4
2382,2.868665732386561e-4,5.313907086774893e-5,0.0010338168769291843,2.7661031750156914e-4,5.126412955768731e-5,9.754995939767968e-4
2383,2.829542384518689e-4,5.0803098250287986e-5,0.0010185873541522297,2.7194271445943986e-4,4.989536572942834e-5,9.637663073482212e-4
2384,2.7507768318526317e-4,5.1072381834322436e-5,0.0010025484362280197,2.6477155522138456e-4,5.031850177571367e-5,9.473458732107914e-4
2385,2.7194857011207256e-4,5.059865358996391e-5,9.839077146008e-4,2.607437475900133e-4,4.944581176141797e-5,9.309782680248426e-4
2386,2.712482919348557e-4,4.929266954173933e-5,9.650983712919906e-4,2.6084963903513265e-4,4.9335022891856855e-5,9.133219630808374e-4
2387,2.703853922386103e-4,4.960491879932919e-5,9.44738039958535e-4,2.596034219586831e-4,4.887708453263045e-5,8.94489394145591e-4
2388,2.7245621674043324e-4,5.0054906563983556e-5,9.241330653725954e-4,2.5995633620393024e-4,4.9115000914011786e-5,8.755945046225678e-4
2389,2.742471414715453e-4,4.955168705006334e-5,9.035364520975509e-4,2.650224525613425e-4,4.85069551895609e-5,8.57512087938616e-4
2390,2.8185968996633415e-4,4.996307024199776e-5,8.879606098243478e-4,2.698047556465232e-4,4.9063728308985557e-5,8.43323304811052e-4
2391,2.849622555114711e-4,4.982909672852417e-5,8.719417589685242e-4,2.7341805870658754e-4,4.882476677577311e-5,8.288692246561013e-4
2392,2.843073179421972e-4,5.0147204272359396e-5,8.569136960916894e-4,2.730665514144381e-4,4.9311214396153645e-5,8.148832939294736e-4
2393,2.6991377412555347e-4,4.993504511362436e-5,8.41649608221916e-4,2.621263025194931e-4,4.892051176785591e-5,8.01128935252709e-4
2394,2.7227632032604114e-4,5.032020737259034e-5,8.276868880678666e-4,2.63100548021579e-4,4.9478319503397144e-5,7.882420981699506e-4
2395,2.7851762456972297e-4,4.950053025173634e-5,8.136439476690709e-4,2.6602078243560736e-4,4.791625786583335e-5,7.751307962110317e-4
2396,2.702985891041432e-4,4.873601096826497e-5,8.007759885837838e-4,2.573080145236436e-4,4.764316785265819e-5,7.635814300906991e-4
2397,2.6107297666099714e-4,4.81543547229711e-5,7.954216386759801e-4,2.483530459701117e-4,4.620871775347676e-5,7.608154106402228e-4
2398,2.52280629984686e-4,4.789236743674728e-5,7.921382519822776e-4,2.4027355897317249e-4,4.617755586411572e-5,7.581984741999325e-4
2399,2.479595830275788e-4,4.7485255533786083e-5,7.846786054544708e-4,2.3697974388624222e-4,4.5312626859779575e-5,7.484741871889029e-4
2400,2.4903781631052733e-4,4.7303043725398686e-5,7.631920147475505e-4,2.3808984471016415e-4,4.570968454219931e-5,7.2828891412745e-4
2401,2.4914990803565973e-4,4.699617290316404e-5,7.46962959311236e-4,2.3917376924293115e-4,4.500607883850472e-5,7.146317382711686e-4
2402,2.4779903457322974e-4,4.682673922379307e-5,7.390083790030616e-4,2.3887565368265327e-4,4.4994218925193197e-5,7.096392559859722e-4
2403,2.4584168679325785e-4,4.67478751891808e-5,7.382770925061301e-4,2.3784321632329766e-4,4.508591844554263e-5,7.130652121896438e-4
2404,2.4500490980369576e-4,4.6357472189285546e-5,7.410858346995793e-4,2.3445933047133922e-4,4.39514844578799e-5,7.161123173626822e-4
2405,2.4107868364108074e-4,4.692915299929273e-5,7.425247276249022e-4,2.3149597588010222e-4,4.5329580991743016e-5,7.174855158412247e-4
2406,2.4148753745394146e-4,4.59488808419804e-5,7.442264532967235e-4,2.334583715324278e-4,4.365563667334399e-5,7.19449561302673e-4
2407,2.4396133722601567e-4,4.741570250719686e-5,7.424464994060988e-4,2.3508369921360084e-4,4.4665340570065266e-5,7.178056296654342e-4
2408,2.463551849139238e-4,4.638852178947071e-5,7.423711743194815e-4,2.3615437606601392e-4,4.494180611098305e-5,7.181438069832177e-4
2409,2.4760285111867855e-4,4.803812556242293e-5,7.373715484616408e-4,2.3656834163632615e-4,4.598628052251024e-5,7.136582779028423e-4
2410,2.498018911339971e-4,4.818263565121403e-5,7.340446360856828e-4,2.3812037683753663e-4,4.6060333519223194e-5,7.110048717583856e-4
2411,2.458136466077386e-4,5.0475447177601494e-5,7.266535676624308e-4,2.363519515871931e-4,4.805052381974899e-5,7.03805269333346e-4
2412,2.4087281933866456e-4,5.304298366535147e-5,7.191974766407668e-4,2.3136148818564032e-4,5.0985206431493184e-5,6.970398695476815e-4
2413,2.3671180327095243e-4,5.74627484696745e-5,7.094289043696384e-4,2.2510103576511094e-4,5.414340152173299e-5,6.877057771663378e-4
2414,2.3283360830178183e-4,6.170071473403322e-5,6.977029366484217e-4,2.237364309136275e-4,5.938297309378938e-5,6.762891451246051e-4
2415,2.2686410103882912e-4,5.918546134626761e-5,6.856447153227164e-4,2.1650345042664238e-4,5.6582310623309946e-5,6.654654782495446e-4
2416,2.2370301732305037e-4,5.8148604739699357e-5,6.714375809156155e-4,2.140864323164462e-4,5.5766875450243156e-5,6.510622319960937e-4
2417,2.245308443165288e-4,5.889232914021022e-5,6.562050371275395e-4,2.1200846981826667e-4,5.541063297521997e-5,6.370697278254981e-4
2418,2.2138101089984801e-4,6.155829731051488e-5,6.421289127316373e-4,2.1010017713313274e-4,5.9039332079193735e-5,6.233402065064985e-4
2419,2.148446155991255e-4,6.295244866378604e-5,6.247406198694447e-4,2.0814249055336673e-4,5.9391187374066906e-5,6.074318624969783e-4
2420,2.0952292376607616e-4,6.383190169152627e-5,6.002945698554336e-4,2.0253591157003175e-4,6.17979819493484e-5,5.850384287884157e-4
2421,2.042548720514661e-4,6.433941149929581e-5,5.737856635005868e-4,1.9735295271431307e-4,6.153238364623961e-5,5.604315590924955e-4
2422,2.060602073011323e-4,6.318069843234954e-5,5.492323855297422e-4,1.948343159356584e-4,6.172046220097947e-5,5.358421664911479e-4
2423,2.0998099827658414e-4,6.405046585052208e-5,5.306401538715641e-4,2.0159177323603368e-4,6.118175345292059e-5,5.190321527183741e-4
2424,2.1819473831635153e-4,6.12751722264614e-5,5.145612675244827e-4,2.090149252157184e-4,6.1022932781065556e-5,5.041787428785456e-4
2425,2.2116113919814768e-4,5.734955274552154e-5,4.998469552323873e-4,2.1371067621460486e-4,5.7525489366593176e-5,4.891975643766776e-4
2426,2.2292063722176552e-4,5.166151555934271e-5,4.923142713321375e-4,2.1586107092753094e-4,5.1682598843111124e-5,4.7853943587472715e-4
2427,2.2635401435112197e-4,4.896027898385491e-5,4.936669360419225e-4,2.1748564693511665e-4,4.883691882477155e-5,4.7681786030507635e-4
2428,2.2796474016711135e-4,4.4111282526128555e-5,4.998261312906303e-4,2.1916893783223722e-4,4.376768555782021e-5,4.8277435318566533e-4
2429,2.1844313568811027e-4,4.086222091350502e-5,5.064559653817967e-4,2.1370477650558002e-4,4.062954983630029e-5,4.888079073345603e-4
2430,2.0493193180173787e-4,3.7432046631399077e-5,5.117956884645433e-4,2.0015924166934764e-4,3.77745584143938e-5,4.942316652374443e-4
2431,2.0569376249916213e-4,3.3899126677039906e-5,5.168279121231239e-4,1.978881861017106e-4,3.4178570821502706e-5,4.987354140405388e-4
2432,2.0768704575191473e-4,3.15695042237397e-5,5.215246495460866e-4,2.0074195917332534e-4,3.1188457451127685e-5,5.035271510503941e-4
2433,2.110699223360665e-4,2.798180112366019e-5,5.254014375088015e-4,2.038473205426921e-4,2.8741081087453997e-5,5.069270666149074e-4
2434,2.0996563262087688e-4,2.6286151455062178e-5,5.293562892190066e-4,2.0463678098933867e-4,2.5894510866084993e-5,5.111201526715407e-4
2435,2.0729963834095608e-4,2.3251915848484753e-5,5.325534301268638e-4,2.003692862976387e-4,2.407858622147128e-5,5.137328533810223e-4
2436,2.0372441311857187e-4,2.1969293265269144e-5,5.34922462696606e-4,1.988782611592735e-4,2.15294805851662e-5,5.169004118498219e-4
2437,2.0027871126524882e-4,1.9441958286621807e-5,0.00053354410765773185,1.935315011438942e-4,1.999148774097749e-5,5.200091404237849e-4
2438,1.944246363818997e-4,1.842028472673401e-5,5.319968971530789e-4,1.8961894489961646e-4,1.8249511448807958e-5,5.178799981678188e-4
2439,1.9247334293705297e-4,1.6463793251408812e-5,5.324453946635481e-4,1.8666007852936138e-4,1.6064117082628156e-5,5.182690601502428e-4
2440,1.9276901378639832e-4,1.5065831906932294e-5,5.313703028063364e-4,1.8777199747198464e-4,1.633636481578198e-5,5.141918088902186e-4
2441,1.9205483764574204e-4,1.4502175586921878e-5,5.333665646382038e-4,1.8708498373533724e-4,1.2856099636205735e-5,5.158184806402886e-4
2442,1.9085954482032924e-4,1.1648143813610691e-5,5.313899865833819e-4,1.865241001674964e-4,1.349421146089757e-5,5.14346856054781e-4
2443,1.8649642249701372e-4,1.2556029105327999e-5,5.307912481702596e-4,1.824795271357238e-4,1.1946739841727421e-5,5.136791942932874e-4
2444,1.8933225361819433e-4,1.0377061086590378e-5,5.381136869429936e-4,1.8271013998911307e-4,1.0090481401419682e-5,5.193387988314564e-4
2445,1.9363952823247814e-4,9.178930662441434e-6,5.488684068767955e-4,1.8740905576187776e-4,1.1544641389921677e-5,5.310420733319611e-4
2446,1.9792803520188328e-4,9.903387348873127e-6,5.544699158879544e-4,1.9879325965793215e-4,8.264668487791639e-6,5.360576682327094e-4
2447,2.0310761295100577e-4,6.764333881992554e-6,5.562228851180067e-4,1.9782880851121912e-4,9.51792668263568e-6,5.371345464631363e-4
2448,2.0117010565327874e-4,8.066015787537897e-6,5.562527029822346e-4,1.985431751883589e-4,7.468752486345857e-6,5.38013417929429e-4
2449,2.0572034543836257e-4,6.749528303351573e-6,5.576379755722345e-4,1.955335841259575e-4,7.164783308522154e-6,5.391943823411934e-4
2450,2.1582499954329415e-4,5.889345954763086e-6,5.588076986109741e-4,2.044156005451787e-4,7.254918704195092e-6,5.40683548170384e-4
2451,2.1868662144089305e-4,6.180166280838332e-6,5.597958048421523e-4,2.1159754934672057e-4,5.215636150797556e-6,5.41412923863436e-4
2452,2.0935481334619283e-4,5.204057216232588e-6,5.609918618765104e-4,2.0318287068385224e-4,7.118642442695129e-6,5.428882633758598e-4
2453,2.0091082202635356e-4,4.3014743704013244e-6,5.61636466055412e-4,1.948349137308265e-4,4.1489051433413245e-6,5.434996544649443e-4
2454,1.9841309668656724e-4,5.194013670037389e-6,5.628454698177454e-4,1.9150451672809906e-4,5.579675155118218e-6,5.447668522300088e-4
2455,1.9028019304239088e-4,4.58113667379934e-6,5.6302469180546e-4,1.897832237386635e-4,5.1691554762571146e-6,5.452153495622964e-4
2456,1.8126453524905636e-4,4.458886584406518e-6,5.64593961096901e-4,1.8176519783267325e-4,4.479662869220116e-6,5.466120725794925e-4
2457,1.7640066135596376e-4,4.057852599070618e-6,5.64176910641102e-4,1.7262688588694903e-4,4.304275709125937e-6,5.4653230888878e-4
2458,1.7826165276438354e-4,3.8064291731109485e-6,5.659663514356196e-4,1.711059312943782e-4,3.870006145371047e-6,5.48436249014036e-4
2459,1.7824933026607507e-4,3.7068269947926247e-6,5.655481694881608e-4,1.7420452558141564e-4,3.882590112225823e-6,5.477055065487602e-4
2460,1.788951050555099e-4,3.1190517268739245e-6,5.658382493288588e-4,1.7602564264720288e-4,3.2761604329295595e-6,5.485914098044779e-4
2461,1.7569531112571874e-4,3.5766006462637523e-6,5.650872300839647e-4,1.7202043816922513e-4,3.431853251636653e-6,5.475876557448442e-4
2462,1.72553143511942e-4,2.4974148433077285e-6,5.640259317747787e-4,1.6830272242450246e-4,2.8555064083675098e-6,5.470711882923497e-4
2463,1.7220028533996955e-4,3.2404197405529045e-6,5.637658265324355e-4,1.6704456629864994e-4,2.5956627111531918e-6,5.464494777736556e-4
2464,1.7005262469780113e-4,2.501983022291703e-6,5.621340612531497e-4,1.6464344125957013e-4,2.846498837432368e-6,5.459542591614853e-4
2465,1.6812839014283723e-4,2.37267001267336e-6,5.619407538764779e-4,1.631202923669143e-4,2.3427584698432995e-6,5.446067371217548e-4
2466,1.6815342152282477e-4,2.7875250688702233e-6,5.596375589105278e-4,1.6319613448921404e-4,2.9913843969094195e-6,5.443897860969507e-4
2467,1.655372914904706e-4,3.1678275103120614e-6,5.587345671670958e-4,1.6202784126206421e-4,2.809236037950889e-6,5.420600022843727e-4
2468,1.64769087530704e-4,2.5125889178247986e-6,5.553967772627673e-4,1.5755007313640647e-4,3.290208297160274e-6,5.405599685749565e-4
2469,1.6341060298507407e-4,4.585032782657268e-6,5.534405550976985e-4,1.572414525548092e-4,3.7175435666058046e-6,5.376391316506514e-4
2470,1.6204230245241385e-4,3.8873108532410346e-6,5.480343057838703e-4,1.5372832129021815e-4,4.001336710887426e-6,5.33443373319404e-4
2471,1.5966605351404325e-4,5.585729398134014e-6,5.484825975176557e-4,1.538448743920456e-4,5.229149785054661e-6,5.295964660421825e-4
2472,1.6228395233014627e-4,5.590119254213327e-6,5.436591558339632e-4,1.5913382925499206e-4,5.231435869476731e-6,5.271056826074441e-4
2473,1.6959550092161198e-4,7.444481621547832e-6,5.355053363614765e-4,1.6561528733609243e-4,7.588893479656918e-6,5.203905079073102e-4
2474,1.73604766269256e-4,7.870483565781544e-6,5.268416883998457e-4,1.7023860934136864e-4,7.187046193426028e-6,5.119731382134871e-4
2475,1.799188961262857e-4,9.698710470327314e-6,5.145646228560298e-4,1.7509525956042063e-4,9.896433295716652e-6,4.992258402136296e-4
2476,1.8286244414834898e-4,1.1465539847194167e-5,5.080174366576613e-4,1.7886842189452772e-4,1.0558238805264828e-5,4.976149273054221e-4
2477,1.8079179330345043e-4,1.3069108873862628e-5,5.081517353005636e-4,1.7634107999699327e-4,1.1776002374794582e-5,5.005177549794195e-4
2478,1.7575009361653498e-4,1.3421153427792648e-5,5.086856968739534e-4,1.7198036031258008e-4,1.5101722813327394e-5,4.978912245061475e-4
2479,1.7236243410236626e-4,1.581431730638013e-5,5.088955075478769e-4,1.6842221331573722e-4,1.4999385631367205e-5,4.991918053930115e-4
2480,1.7369474873747928e-4,1.7538979349732367e-5,5.271778054146302e-4,1.6865932233444712e-4,1.760018089700747e-5,5.136940495770435e-4
2481,1.7460797901409792e-4,1.9241721758008968e-5,5.483733299069184e-4,1.6968068302050746e-4,1.9776490686491203e-5,5.371446618890926e-4
2482,1.8152684557664649e-4,2.0910527380562677e-5,5.695743031685681e-4,1.7740382181250604e-4,2.0742001112501105e-5,5.54935155520598e-4
2483,1.8918581615983042e-4,2.2535567876938206e-5,5.791301827681786e-4,1.8475359825143842e-4,2.206394780408357e-5,5.643083698650737e-4
2484,1.9655776677901486e-4,2.4086975474132415e-5,5.890165720976277e-4,1.9051460804511643e-4,2.4076335663158365e-5,5.738573268056289e-4
2485,1.973225317934638e-4,2.5536138253096712e-5,5.92124974077861e-4,1.93571264224585e-4,2.4446272282039393e-5,5.823823570098702e-4
2486,2.0043558886321562e-4,2.699146141243578e-5,5.822736783053113e-4,1.9551159572527347e-4,2.6830381921529527e-5,5.746041435260492e-4
2487,1.9944691909810797e-4,2.825722157330181e-5,5.73607793700619e-4,1.9444811157218165e-4,2.723396944614306e-5,5.663240064427901e-4
2488,1.9778859627557187e-4,2.950872339234016e-5,5.762476666491697e-4,1.928302406174241e-4,2.9213822265622453e-5,5.656174025103575e-4
2489,1.9336541439979408e-4,3.0689675254135265e-5,5.870599908037702e-4,1.9205584839558594e-4,2.987561455707367e-5,5.770361934415507e-4
2490,1.9073049404740673e-4,3.1605453275278646e-5,5.969135173557092e-4,1.8678116746958655e-4,3.155545308558889e-5,5.864172902455438e-4
2491,1.9134073079729694e-4,3.2795545610047106e-5,6.061300039513714e-4,1.860471194896183e-4,3.1747935969061146e-5,5.960809230926333e-4
2492,1.9191310258070282e-4,3.359109044188344e-5,6.143716679007996e-4,1.864519579472857e-4,3.390557450508376e-5,6.040152760788505e-4
2493,1.9234899218573912e-4,3.43782856961888e-5,6.221635672044722e-4,1.8718829824965772e-4,3.305299992677065e-5,6.120564633391357e-4
2494,1.929104396842029e-4,3.532439694562579e-5,6.286479980188285e-4,1.8751190988396886e-4,3.483191955390288e-5,6.185096041737023e-4
2495,1.9331474171088345e-4,3.582114081550441e-5,6.352252185470858e-4,1.880658267648834e-4,3.545229787615816e-5,6.246522572627322e-4
2496,1.9399554831785645e-4,3.6912969913510735e-5,6.399023442724332e-4,1.8893108752521934e-4,3.6035514309959024e-5,6.282972520533397e-4
2497,1.9612289058769757e-4,3.761616319003931e-5,6.443836503272084e-4,1.8951001415695484e-4,3.807719091162691e-5,6.307880246082481e-4
2498,1.987966269552849e-4,3.849279306522759e-5,6.478184615328517e-4,1.9273143803209152e-4,3.805229954646811e-5,6.334351438712169e-4
2499,2.0254569654612996e-4,4.0827827263229315e-5,6.49128972450287e-4,1.9618121234697125e-4,4.106258954630449e-5,6.33737488057923e-4
2500,2.1059397907066815e-4,4.0756372476871253e-05,6.50823079951865e-4,2.0505912615519643e-4,4.13749288644864e-5,6.337023204283565e-4
2501,2.2116238344288287e-4,4.499757019131046e-5,6.491105117765774e-4,2.1367734081349926e-4,4.485245136106754e-5,6.318891828287199e-4
2502,2.3080615945368454e-4,4.5402078279426605e-5,6.480976198721127e-4,2.2424982686809872e-4,4.623747263003337e-5,6.290775297069732e-4
2503,2.3981655433669426e-4,4.954234877877768e-5,6.432941047295038e-4,2.3193910334473188e-4,4.99794577109024e-5,6.242230244218194e-4
2504,2.5204659953283794e-4,5.2187041825034335e-5,6.391213011309068e-4,2.4508651443244433e-4,5.304221929796071e-5,6.203849945579177e-4
2505,2.5308176978082746e-4,5.573957214839553e-5,6.314736413439765e-4,2.459961928018405e-4,5.6520453306670264e-5,6.168363647997636e-4
2506,2.5760072541753396e-4,6.031158654354296e-5,6.26880456898996e-4,2.5088865443161383e-4,6.172312511341127e-5,6.117799331208334e-4
2507,2.735714054873858e-4,6.403383527508433e-5,6.278689366784492e-4,2.6616541515365165e-4,6.543170940621248e-5,6.085504293710307e-4
2508,2.8047045177208464e-4,6.886233038412185e-5,6.494436625392426e-4,2.7235945976074007e-4,6.999493460461925e-5,6.296621665616347e-4
2509,3.001228031546638e-4,7.35409118804281e-5,6.761253469445489e-4,2.9503843235467037e-4,7.500523061148891e-5,6.557241163716752e-4
2510,3.138615671156556e-4,7.834730409488483e-5,7.035997624769044e-4,3.036297381874446e-4,7.979012037725979e-5,6.809905340393406e-4
2511,3.2726740005035873e-4,8.324472073891736e-5,7.38677280067264e-4,3.119604749998308e-4,8.256948196878948e-5,7.092530414151498e-4
2512,3.391669886949025e-4,8.680222213067394e-5,7.673528872987585e-4,3.1741748974371424e-4,8.615585137389768e-5,7.369599095246448e-4
2513,3.4241519393647256e-4,9.001816116586535e-5,7.958179698564613e-4,3.228348736450041e-4,8.904185934972546e-5,7.64503424263407e-4
2514,3.51002740322137e-4,9.295039387036559e-5,8.237872625813996e-4,3.281966040277247e-4,9.232023162967696e-5,7.916476961381641e-4
2515,3.5643001317542546e-4,9.59918899292668e-5,8.509767188630071e-4,3.334126595988474e-4,9.481444789895217e-5,8.18047593168017e-4
2516,3.6165417597490754e-4,9.880284487563941e-5,8.772374101202696e-4,3.3845166372397826e-4,9.818307411173856e-5,8.435771812603767e-4
2517,3.6664001984258417e-4,1.0143661346096201e-4,9.023631124526663e-4,3.432727658219356e-4,1.000885410984676e-4,8.680870111481664e-4
2518,3.713689053699555e-4,1.0402289739532636e-4,9.262795547685473e-4,3.4786474752180826e-4,1.031997959351537e-4,8.913891712398275e-4
2519,3.758024710357657e-4,1.0642371116674327e-4,9.473823048834493e-4,3.56243205504895e-4,1.056396761999462e-4,9.098739233246318e-4
2520,3.7999799931419056e-4,1.0933483773001929e-4,9.555093533406974e-4,3.6212055974388683e-4,1.0860291163623177e-4,9.292062755136911e-4
2521,3.839166552089238e-4,1.1151991466291777e-4,9.745195325913373e-4,3.644468112981384e-4,1.1067878401690163e-4,9.486153639016682e-4
2522,3.875701343419648e-4,1.1401656301612533e-4,9.926245079751835e-4,3.6397933908913156e-4,1.1322597371230988e-4,9.660601330561992e-4
2523,3.884148025249635e-4,1.1630218140065235e-4,0.0010088830944374443,3.673945171834417e-4,1.1451672121618082e-4,9.83047498082742e-4
2524,3.868844999672465e-4,1.1747628629425494e-4,0.001024201773518382,3.7133758152321485e-4,1.1396206929418742e-4,9.975694424906375e-4
2525,3.861921130188687e-4,1.1683911380575663e-4,0.0010372592459682761,3.750175121602742e-4,1.1331287133595135e-4,0.0010116566016419865
2526,3.8731518074899075e-4,1.1619538559612402e-4,0.0010488630407688797,3.7882200568226663e-4,1.1297350246660163e-4,0.0010230851615843355
2527,3.890825081395365e-4,1.1694002257828482e-4,0.0010581474538861797,3.8041927549917464e-4,1.134374043553053e-4,0.0010331084563989677
2528,3.895782193453565e-4,1.1653870172839652e-4,0.0010641792101338747,3.8061895629273325e-4,1.1398270133984096e-4,0.0010393864439130927
2529,3.910828992478851e-4,1.1948006130197923e-4,0.0010685032608483197,3.8196149056280294e-4,1.1570618323667686e-4,0.0010449030133438482
2530,3.949952085836523e-4,1.2057951556526097e-4,0.0010671928376585014,3.8493172975175363e-4,1.1791393240641524e-4,0.0010446184742023993
2531,3.9908294061305645e-4,1.2559386046035362e-4,0.0010647210613193084,3.901288443063432e-4,1.2363493551688126e-4,0.0010429016166343653
2532,4.00230816574628e-4,1.3106954539923146e-4,0.0010550459003231447,3.912353427754263e-4,1.2818815069394848e-4,0.0010355466530351611
2533,4.0418968057439594e-4,1.39403703355193e-4,0.001043914797978097,3.932130778912438e-4,1.3632690572073957e-4,0.0010252220769631087
2534,4.080958987123488e-4,1.4892701708761114e-4,0.0010263402721969418,3.9791336635357645e-4,1.4535589575132804e-4,0.001009687202843263
2535,4.155437469321663e-4,1.566832403646532e-4,0.0010057962099501122,4.0109688339348004e-4,1.5542433565811657e-4,9.9096473607018e-4
2536,4.2966257345463386e-4,1.6550614000456106e-4,9.806897117564427e-4,4.2252047220036725e-4,1.6281701445057918e-4,9.672895304442028e-4
2537,4.547184710439969e-4,1.7454587842077738e-4,9.527375580686563e-4,4.470505153297073e-4,1.7335632334729224e-4,9.416947452058049e-4
2538,4.7152165623977457e-4,1.8450685990942207e-4,9.247263222104269e-4,4.630979052316438e-4,1.8210666174905087e-4,9.111527793243182e-4
2539,5.088579238891233e-4,1.9547222158242664e-4,8.986772316630949e-4,5.032317800147735e-4,1.937208165985661e-4,8.83404432835899e-4
2540,5.255839861314126e-4,2.0418755739186207e-4,9.189181240980004e-4,5.136640702237935e-4,2.0359770320572905e-4,8.800533949095499e-4
2541,5.340497968293634e-4,2.1683482887335098e-4,9.779461743674848e-4,5.227125161885325e-4,2.1490484081504538e-4,9.353266825000267e-4
2542,5.429970781990155e-4,2.2791803756569835e-4,0.0010002285410898402,5.295626444599018e-4,2.2235393046301892e-4,9.606429089141799e-4
2543,5.630969946920098e-4,2.3883528460021401e-4,0.0010425840264505172,5.5102116182861e-4,2.3311556855227906e-4,0.0010009540894235737
2544,5.677581683904852e-4,2.494730454229036e-4,0.001084035478195613,5.562326206785451e-4,2.442371669315656e-4,0.001039988545483428
2545,5.718539884862827e-4,2.5522328103339676e-4,0.0011244256906041085,5.575683950885015e-4,2.510196195871532e-4,0.001078331473469191
2546,5.75956936776607e-4,2.551738293937701e-4,0.0011704960882043106,5.580149955514558e-4,2.5051734814135365e-4,0.001126639001322467
2547,5.793985283500285e-4,2.5373437164913224e-4,0.0012251316237197577,5.586244652405116e-4,2.4855771320431955e-4,0.0011785828593089624
2548,5.703654044096468e-4,2.4572185775633044e-4,0.001276776467138481,5.586880698727631e-4,2.3942141915028671e-4,0.0012276400801198972
2549,5.612152381568267e-4,2.3847328283521614e-4,0.0013253567006782264,5.524412936833039e-4,2.3191122491679337e-4,0.0012736989175600377
2550,5.695594201527471e-4,2.3782030538667813e-4,0.0013705781371146047,5.541365517366148e-4,2.310127647725432e-4,0.0013167564879221069
2551,5.656923916194914e-4,2.3652488915028405e-4,0.00141298158276025,5.500295934499693e-4,2.3002560681859393e-4,0.0013566326266177945
2552,5.62140615537715e-4,2.3589484842172323e-4,0.0014517465086783744,5.512645318336469e-4,2.292790885285501e-4,0.0013936908690224238
2553,5.701686484911215e-4,2.3493335000738017e-4,0.0014878876343787867,5.613730549902762e-4,2.2824141533021706e-4,0.0014274947843178894
2554,5.795553024099397e-4,2.338565066902243e-4,0.0015204628848211146,5.701212117660284e-4,2.2766633440054888e-4,0.0014586997708687112
2555,5.830630766452661e-4,2.33577426016506e-4,0.0015500790395577165,5.744956668011957e-4,2.2662292238922175e-4,0.001486459068891734
2556,5.817728675959989e-4,2.3192741701814814e-4,0.0015764320599468218,5.715949594379038e-4,2.2601627525635563e-4,0.0015116521883668512
2557,5.793297418307359e-4,2.319915910517606e-4,0.0015989688980953152,5.682620614164739e-4,2.2562420276206794e-4,0.0015328854054049495
2558,5.75807431775681e-4,2.3158237830077935e-4,0.0016177689896765342,5.674684925668554e-4,2.2475305741355143e-4,0.0015510531098662011
2559,5.751623777690408e-4,2.306932517571958e-4,0.0016319923813059287,5.65630194720069e-4,2.244952870885672e-4,0.0015642151351338012
